link,Price
https://www.carlist.my/used-cars/2004-toyota-estima-3-0-g-mpv-nicenumber-51-one-old-man-owner-full-bodykit/6283817,"RM 29,800"
https://www.carlist.my/used-cars/2017-mercedes-benz-cla200-1-6-amg-coupe/6543134,"RM 170,000"
https://www.carlist.my/used-cars/2011-perodua-alza-1-5-ezi-mpv-one-hand-owner-tip-top-condition-high-loan-value-call-now-get-fast/6500614,"RM 23,800"
https://www.carlist.my/used-cars/2002-land-rover-defender-2-5-300tdi-suv/6555567,"RM 110,000"
https://www.carlist.my/used-cars/2012-toyota-camry-2-0-g-full-spec-bodykit-leather-seat-reverse-cam-like-new-all-original-promo-raya-2020-must-view/6556566,"RM 57,900"
https://www.carlist.my/used-cars/2015-bmw-320i-2-0-sport-line-sedan-otr-price-u-warranty-bmw-dec-2020-14k-km-a-year-only/6447476,"RM 116,800"
https://www.carlist.my/used-cars/2014-proton-perdana-2-4-p-sedan-govt-minister-car-full-service-record-low-mlg-41k-km-only-accident-free-like-showroom-unit/5782746,"RM 55,888"
https://www.carlist.my/used-cars/bmw-x1-2-0-sdrive20i-sport-latest-double-clutch-sport-lci-done-13k-km-by-auto-bavaria-record/6465118,"RM 165,000"
https://www.carlist.my/used-cars/2015-mazda-cx-5-cx5-2-0-2wd-showroom-condition/6556522,"RM 69,888"
https://www.carlist.my/used-cars/special-offer-2019-perodua-axia-se-hatchback/6556512,"RM 32,888"
https://www.carlist.my/used-cars/2015-mazda-3-2-0-cbu-sunroof-sedan-skyactiv/6556496,"RM 63,888"
https://www.carlist.my/used-cars/2016-mercedes-benz-gla200-1-6-43k-mil-f-serv-u-wrnty/6556480,"RM 139,888"
https://www.carlist.my/used-cars/2015-bmw-316i-1-6-f30-a-showroom-condition/6553970,"RM 79,888"
https://www.carlist.my/used-cars/2014-toyota-vellfire-2-4-golden-eyes-63k-mil-only/6553985,"RM 139,888"
https://www.carlist.my/used-cars/2012-toyota-corolla-altis-1-8-g-sedan-115412km/6197493,"RM 48,800"
https://www.carlist.my/used-cars/2015-mazda-cx-5-2-0-skyactiv-g-gl-suv/6449068,"RM 75,800"
https://www.carlist.my/used-cars/2016-toyota-camry-2-5-hybrid-sedan/6472845,"RM 99,800"
https://www.carlist.my/used-cars/2013-volkswagen-the-beetle-1-2-tsi-coupe-p-shift-facelift-likenew/6556022,"RM 61,999"
https://www.carlist.my/used-cars/2015-nissan-livina-x-gear-1-6-a-5-seater-car-world-king-cheapest-in-town/6369499,"RM 41,800"
https://www.carlist.my/used-cars/actual-2012-19-toyota-vellfire-2-4-z-platinum-edition-sunroof/6553872,"RM 118,800"
https://www.carlist.my/used-cars/2004-ferrari-360-modena-f1-coupe-beige-leather-authentic-mileage/5648221,"RM 329,000"
https://www.carlist.my/used-cars/2016-mercedes-benz-gle450-3-0-amg-premium-plus-high-spec/6556347,"RM 427,500"
https://www.carlist.my/used-cars/2014-toyota-estima-2-4-aeras-acr50-facelift-39k-mil/6379177,"RM 123,888"
https://www.carlist.my/used-cars/2015-honda-accord-2-0-vti-l-full-service-record/6508692,"RM 71,888"
https://www.carlist.my/used-cars/2016-mercedes-benz-e300-2-1-2-2-diesel-u-wrnty-f-service/6494985,"RM 118,888"
https://www.carlist.my/used-cars/2015-toyota-corolla-altis-1-8-g-sedan/6288074,"RM 69,800"
https://www.carlist.my/used-cars/2017-mercedes-benz-glc250-2-0-amg-31k-mil-u-wrnty/6400282,"RM 223,888"
https://www.carlist.my/used-cars/2013-nissan-grand-livina-1-8-autech-mpv/6526772,"RM 39,800"
https://www.carlist.my/used-cars/2016-mercedes-benz-cla200-1-6-showroom-condition/6491659,"RM 136,888"
https://www.carlist.my/used-cars/2016-nissan-x-trail-2-5-impul/6555709,"RM 81,800"
https://www.carlist.my/used-cars/2011-toyota-vios-1-5e-spec-facelift-offer/6555458,"RM 33,800"
https://www.carlist.my/used-cars/2016-bmw-328i-2-0-gt-f30-56k-mil-f-serv-u-wrrnty/6469413,"RM 135,888"
https://www.carlist.my/used-cars/2013-bmw-320d-320-d-2-0-sport-m-sport-b-kit-18-rim-f30/6308992,"RM 83,888"
https://www.carlist.my/used-cars/2011-bmw-x6-m-x6m-3-0-4-4-petrol-56k-mil-tiptop-condition/6143320,"RM 168,888"
https://www.carlist.my/used-cars/2018-mercedes-benz-e350e-2-0-exclusive-700-mil-f-service/6454807,"RM 248,888"
https://www.carlist.my/used-cars/2017-honda-jazz-1-5-e-a-f-service-u-wrnty/6536345,"RM 53,888"
https://www.carlist.my/used-cars/2020-perodua-myvi-1-3-m-1k-mileage-new-car/6533216,"RM 35,888"
https://www.carlist.my/used-cars/2013-audi-q7-3-0-tdi-quattro-s-line-suv/6293155,"RM 118,800"
https://www.carlist.my/used-cars/2015-ford-ranger-3-2-4wd-a-tiptop-condition/6532966,"RM 63,888"
https://www.carlist.my/used-cars/1996-land-rover-defender-2-5-300tdi-pickup-truck/6553137,"RM 65,000"
https://www.carlist.my/used-cars/2010-bmw-535i-3-0-gt-hatchback-cheapest/6556151,"RM 87,500"
https://www.carlist.my/used-cars/2010-bmw-535i-3-0-gt-hatchback-promotion/6556141,"RM 87,500"
https://www.carlist.my/used-cars/2009-toyota-vanguard-2-4-240s-suv-keyless-p-start-r-camera-likenew/6316706,"RM 47,999"
https://www.carlist.my/used-cars/true-year-make-2014-ford-ranger-2-2-m-6-speed-4x4/6347725,"RM 44,900"
https://www.carlist.my/used-cars/subaru-impreza-2-5-awd-wrx-sti-6-speed-m-cbu-mileage-29k-only-like-new-car-305hp/6388879,"RM 148,800"
https://www.carlist.my/used-cars/2016-bmw-320i-2-0-f30-sport-sports-showroom-condition/6494961,"RM 99,888"
https://www.carlist.my/used-cars/2015-mercedes-benz-c200-2-0-w205-showroom-condition/6458599,"RM 139,888"
https://www.carlist.my/used-cars/2004-hyundai-atos-1-0-hatchback/6550711,"RM 5,500"
https://www.carlist.my/used-cars/2016-bmw-320i-sport-sports-2-0-f30-showroom-condition/6462611,"RM 103,888"
https://www.carlist.my/used-cars/2015-bmw-316i-1-6-f30-full-service-record/6469817,"RM 83,888"
https://www.carlist.my/used-cars/2019-mazda-cx-5-2-0-skyactiv-g-gls-suv-full-service-records/6556060,"RM 118,500"
https://www.carlist.my/used-cars/2012-mercedes-benz-e200-coupe-cgi-1-8-a-convertible-49k-km-e250-cabriolet-fully-amg-spec/6089518,"RM 145,800"
https://www.carlist.my/used-cars/1996-toyota-hiace-2-4-van/6548069,"RM 12,500"
https://www.carlist.my/used-cars/2011-bmw-323i-2-5-lci-a-new-facelift-m-sport-limited-2012/4130923,"RM 57,800"
https://www.carlist.my/used-cars/mazda-cx-3-2-0-skyactiv-suv-still-warranty-mazda-car-king/6466140,"RM 99,800"
https://www.carlist.my/used-cars/2010-toyota-hiace-2-5-window-van-m-tip-top-condition-low-processing-fees/6553477,"RM 67,800"
https://www.carlist.my/used-cars/2012-audi-a5-2-0-tfsi-coupe-s-line-quattro/5754545,"RM 106,800"
https://www.carlist.my/used-cars/mitsubishi-lancer-2-0-gte-sedan-sunroof-keyless-rear-cam-full-service-record/6505259,"RM 71,800"
https://www.carlist.my/used-cars/2010-mercedes-benz-e200-cgi-1-8-blueefcy-w212-navi-tiptop-likenew-condition/6262827,"RM 71,999"
https://www.carlist.my/used-cars/2016-mercedes-benz-gla200-1-6-43k-mil-f-serv-u-wrnty/6555916,"RM 139,888"
https://www.carlist.my/used-cars/2005-mercedes-benz-e200k-1-8-elegance-sedan-w211-tiptop-likenew-condition/6391811,"RM 28,999"
https://www.carlist.my/used-cars/volkswagen-golf-1-4-tsi-hatchback-mk7-a-turbo-akrapovic/6466160,"RM 63,800"
https://www.carlist.my/used-cars/2017-honda-jazz-gk-1-5-v-i-vtec-mugen-hatchback-under-warranty/6553393,"RM 59,800"
https://www.carlist.my/used-cars/2009-mercedes-benz-e230-2-5-avantgarde-sedan-panoramic-facelift-tiptop-likenew/6169661,"RM 49,999"
https://www.carlist.my/used-cars/2012-hino-wu410r-4-1-lorry-luton-kotak-hkmms3-ubs/6458546,"RM 63,000"
https://www.carlist.my/used-cars/2009-daihatsu-delta-3-7-lorry-sampah/6483518,"RM 49,800"
https://www.carlist.my/used-cars/2016-mercedes-benz-a250-2-0-amg-new-facelift-40-000km-only-full-service-record-1-owner-16/6521532,"RM 164,999"
https://www.carlist.my/used-cars/2019-mitsubishi-outlander-2-4-suv-4wd-high-spec-tip-top-condition-full-service-record-under-warranty-promotion-19/6358080,"RM 129,999"
https://www.carlist.my/used-cars/2015-toyota-innova-2-0-g-mpv-high-spec/6554799,"RM 60,900"
https://www.carlist.my/used-cars/2010-toyota-alphard-2-4-g-240s-prime-selection-mpv/6530466,"RM 99,800"
https://www.carlist.my/used-cars/2008-honda-odyssey-2-4-absolute-mpv-nego-nego-nego/6554921,"RM 63,800"
https://www.carlist.my/used-cars/2015-mazda-2-1-5-skyactiv-g-nego-nego-nego/6555346,"RM 50,800"
https://www.carlist.my/used-cars/2008-toyota-estima-2-4-aeras-a-7-seater-2-power-door/6548672,"RM 63,500"
https://www.carlist.my/used-cars/2014-proton-inspira-2-0-super-premium-sedan/6555731,"RM 47,800"
https://www.carlist.my/used-cars/2010-toyota-innova-2-0-g-a-dvd-player-roof-monitor/6552366,"RM 34,900"
https://www.carlist.my/used-cars/2009-toyota-wish-1-8-s-a-paddleshift-push-start/6553112,"RM 56,800"
https://www.carlist.my/used-cars/2011-bmw-x1-2-0-sdrive18i-suv-full-service-record/6523612,"RM 50,800"
https://www.carlist.my/used-cars/2014-kia-rio-1-4-sx-a-full-sunroof-spec-h-l/6440707,"RM 29,999"
https://www.carlist.my/used-cars/2013-toyota-prius-c-1-5-a-full-trd-spec-h-l/6443917,"RM 27,999"
https://www.carlist.my/used-cars/2012-2015-porsche-911-991-carrera-s-3-8l-400hp-pdk-bose-system-1-year-warranty/6531310,"RM 398,000"
https://www.carlist.my/used-cars/2015-16-mercedes-benz-cla200-1-6-coupe-under-warranty-mercedes-benz-malaysia/6555544,"RM 139,000"
https://www.carlist.my/used-cars/2010-honda-city-1-5-e-spec-i-vtec-ture-year-tip-top-condition-like-new/6402568,"RM 28,800"
https://www.carlist.my/used-cars/2014-proton-exora-1-6-bold-turbo-a-warna-coco-mura/6550947,"RM 27,900"
https://www.carlist.my/used-cars/2003-honda-cr-v-2-0-i-vtec-ture-year-tip-top-condition-like-new/6374720,"RM 14,800"
https://www.carlist.my/used-cars/2012-nissan-livina-x-gear-1-6-wagon-tip-top/6190120,"RM 27,800"
https://www.carlist.my/used-cars/2011-toyota-estima-a-2-4-aeras-best-deal/6434170,"RM 110,000"
https://www.carlist.my/used-cars/2014-toyota-vios-a-1-5-trd-sportivo-best-deal/6434210,"RM 58,800"
https://www.carlist.my/used-cars/2008-toyota-vios-a-1-5-g-best-deal/6434188,"RM 29,800"
https://www.carlist.my/used-cars/2011-perodua-myvi-a-1-3-ez-best-deal/6434248,"RM 23,800"
https://www.carlist.my/used-cars/2010-bmw-523i-a-2-5-best-deal/6434203,"RM 82,800"
https://www.carlist.my/used-cars/2007-toyota-estima-a-2-4-aeras-best-deal/6434175,"RM 67,800"
https://www.carlist.my/used-cars/2008-honda-city-a-1-5-i-dsi-best-deal/6434250,"RM 21,000"
https://www.carlist.my/used-cars/2016-toyota-vios-a-1-5-e-best-deal/6434208,"RM 58,800"
https://www.carlist.my/used-cars/2011-mercedes-benz-c250-cgi-a-1-8-avantgarde-best-deal/6434200,"RM 88,800"
https://www.carlist.my/used-cars/2016-land-rover-discovery-sport-2-0-si4-se-ckd-local-7-seat-9-speed-p-boot-warranty/6454865,"RM 163,800"
https://www.carlist.my/used-cars/2015-land-rover-discovery-sport-2-0-si4-se-suv-full-service-record-under-warranty-2021/6404287,"RM 168,800"
https://www.carlist.my/used-cars/yr-made-2004-honda-cr-v-2-0-i-vtec-professor-owner-leather-seat-car-king-full-service-luxury-suv/6336019,"RM 15,800"
https://www.carlist.my/used-cars/toyota-vellfire-3-5-modellista-1-year-warranty-2015-pilot-seats-2-power-doors-sun-moon-roof-power-boot-beige-interior-one-dato-owner/6373187,"RM 158,500"
https://www.carlist.my/used-cars/2008-toyota-wish-2-0-a-7-seathe-mpv-low-mileage-tip-top-condition/5877042,"RM 44,800"
https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ez-low-mileage-105k-like-new-car-1owner/6555221,"RM 14,800"
https://www.carlist.my/used-cars/2011-nissan-urvan-3-0-m-window-van-14-seater/6163054,"RM 43,800"
https://www.carlist.my/used-cars/2007-10-toyota-mark-x-2-5-a-full-spec-tip-top/6555242,"RM 32,800"
https://www.carlist.my/used-cars/2003-volvo-xc90-2-9-t6-suv-petrol-low-mileage-132k/6554928,"RM 21,800"
https://www.carlist.my/used-cars/2008-toyota-camry-2-0-g-a-fast-deal/6553124,"RM 39,999"
https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-extreme-high-spec-full-extreme-bodykit-like-new/6554672,"RM 29,800"
https://www.carlist.my/used-cars/2014-peugeot-208-1-6-allure-hatchback-lady-owner-true-year-make-one-owner-low-mileage-2-year-warranty/6355452,"RM 25,800"
https://www.carlist.my/used-cars/one-careful-owner-clean-interior-nice-condition-accident-free-2009-perodua-myvi-1-3-a-ezi-hatchback/6473793,"RM 17,800"
https://www.carlist.my/used-cars/careful-owner-driver-power-seat-bodykit-accident-free-great-condition-2009-toyota-corolla-altis-1-8g-sedan/6286797,"RM 33,800"
https://www.carlist.my/used-cars/cash-only-1-owner-power-seat-7-seater-touch-screen-player-reverse-cam-bodykit-nice-condition-2004-10-toyota-estima-3-0-v6/5680706,"RM 27,800"
https://www.carlist.my/used-cars/2010-honda-stream-1-8-i-vtec-rsz-fullspec/6545149,"RM 56,800"
https://www.carlist.my/used-cars/2014-honda-civic-1-8-s-i-vtec-sedan/6545108,"RM 56,800"
https://www.carlist.my/used-cars/2015-porsche-macan-s-2-0-turbo-local-gts-new-facelift-2-years-porsche-malaysia-warranty-sport-chrono-21-inch-rim/6041223,"RM 280,800"
https://www.carlist.my/used-cars/2011-porsche-cayenne-s-3-0-hybrid-porsche-malaysia-2-year-warranty-cbu-turbo-gts-v6-2012-warranty-until-2021/6221178,"RM 180,800"
https://www.carlist.my/used-cars/2013-kia-rio-1-4-hatchback-a-used-car/6542233,"RM 30,800"
https://www.carlist.my/used-cars/1995-honda-civic-1-6-sedan-m-used-car/6542232,"RM 13,800"
https://www.carlist.my/used-cars/2011-nissan-teana-2-0-xe-sedan-a-used-car/6542237,"RM 40,800"
https://www.carlist.my/used-cars/2010-proton-saga-1-3-se-sedan-a-used-car/6542225,"RM 15,800"
https://www.carlist.my/used-cars/2010-proton-exora-1-6-mpv-m-used-car/6542221,"RM 18,800"
https://www.carlist.my/used-cars/2013-proton-exora-1-6-bold-mpv-a-used-car/6542223,"RM 32,800"
https://www.carlist.my/used-cars/2012-proton-preve-1-6-l/6554626,"RM 23,900"
https://www.carlist.my/used-cars/2012-nissan-gt-r-3-8-r35-gt-r-track-pack-edition-facelift-2013/6427949,"RM 328,800"
https://www.carlist.my/used-cars/2003-bmw-318i-2-0-base-spec-sedan/6554638,"RM 24,900"
https://www.carlist.my/used-cars/2015-toyota-corolla-altis-1-8-g-sedan/6552721,"RM 79,800"
https://www.carlist.my/used-cars/2014-mercedes-benz-gla45-amg-2-0-4matic-suv/6550975,"RM 205,000"
https://www.carlist.my/used-cars/2018-kia-sorento-2-4-ms-suv-best-deal/6335215,"RM 145,800"
https://www.carlist.my/used-cars/honda-insight-1-3-hybrid-i-vtec-hatchback-original-condition-high-spec-facelift/6554943,"RM 22,800"
https://www.carlist.my/used-cars/mercedes-benz-cls63-amg-5-5/6547101,"RM 199,800"
https://www.carlist.my/used-cars/2009-proton-persona-1-6-medium-line-sedan/6552771,"RM 9,800"
https://www.carlist.my/used-cars/mazda-6-2-5-skyactiv-g-gvc-plus-sedan-reg-date-june-2019-yom-2019/6537923,"RM 170,300"
https://www.carlist.my/used-cars/2012-honda-accord-2-0-i-vtec-vti-l-sedan/6251229,"RM 55,800"
https://www.carlist.my/used-cars/2006-toyota-harrier-2-4-240g-premium-l-a/6499998,"RM 53,500"
https://www.carlist.my/used-cars/2012-proton-saga-1-6-flx-se-a/6502591,"RM 17,500"
https://www.carlist.my/used-cars/2009-mitsubishi-triton-2-5-lite-m-facelift/6148370,"RM 25,500"
https://www.carlist.my/used-cars/2011-toyota-camry-2-4-v-a-facelift-1-owner/6553543,"RM 61,900"
https://www.carlist.my/used-cars/2012-proton-exora-1-6-bold-cfe-premium-mpv-l-seat-roof-monitor/6554490,"RM 26,800"
https://www.carlist.my/used-cars/peugeot-408-2-0-sedan-thp-full-spec-one-owner-high-loan-tiptop/6554760,"RM 15,800"
https://www.carlist.my/used-cars/2011-nissan-fairlady-370z/6552632,"RM 133,888"
https://www.carlist.my/used-cars/2011-mercedes-benz-e250-1-8-cgi-7-speed-hi-spec/6143885,"RM 87,800"
https://www.carlist.my/used-cars/2014-audi-a5-2-0-tfsi-quattro-s-line-sportback-fl-coupe-1-year-warranty-local/6440915,"RM 145,000"
https://www.carlist.my/used-cars/2013-toyota-vellfire-2-4-v-mpv-2-wheel-drive-modellista-aerokit-2-electric-seats-driver-memory-8-seat/6538172,"RM 127,400"
https://www.carlist.my/used-cars/2006-toyota-estima-2-4-s-a-welcab-seat/5891316,"RM 63,000"
https://www.carlist.my/used-cars/2015-porsche-macan-2-0-suv/6552559,"RM 259,800"
https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ez-auto-best-car/6553859,"RM 22,800"
https://www.carlist.my/used-cars/2017-mazda-cx-5-2-0-skyactiv-g-original-conditions-yrs-end-sales/6393852,"RM 80,888"
https://www.carlist.my/used-cars/2013-toyota-camry-2-0-e-sedan/6038203,"RM 68,800"
https://www.carlist.my/used-cars/2009-toyota-vellfire-3-5-zg-edition-facelift-mpv-fullspec-like-new-car/6532833,"RM 93,990"
https://www.carlist.my/used-cars/2014-proton-saga-1-6-flx-se-sedan-fullspec-like-new-car/6448266,"RM 17,990"
https://www.carlist.my/used-cars/2009-toyota-hilux-2-5g-4x4-double-cab-diesel-like-new-low-mileage-128k/6552281,"RM 44,800"
https://www.carlist.my/used-cars/2007-nissan-sentra-1-6-sg-m/6471565,"RM 17,800"
https://www.carlist.my/used-cars/2013-bmw-320i-sports-2-0-a-full-service-record/6443927,"RM 84,333"
https://www.carlist.my/used-cars/2018-mercedes-benz-glc200-2-0-exclusive-a/6493528,"RM 233,000"
https://www.carlist.my/used-cars/perodua-kembara-1-3-ct-elegance-ezs-a-dvvt-4wd-otr/6554377,"RM 12,500"
https://www.carlist.my/used-cars/pre-registered-2018-19-mercedes-benz-glc200/6475501,"RM 233,888"
https://www.carlist.my/used-cars/2018-honda-cr-v-1-5-tc-2wd-vtec-turbo-under-honda-5-year-warranty/6554509,"RM 122,800"
https://www.carlist.my/used-cars/2013-peugeot-208-1-6-allure-hatchback-2-door/6492795,"RM 27,800"
https://www.carlist.my/used-cars/2010-bmw-323i-2-5-a-pri-nego/6346720,"RM 46,500"
https://www.carlist.my/used-cars/2016-honda-city-1-5-a-v-i-vtec-1-lady-owner-full-services-record-original-year-make-2016/6496950,"RM 54,900"
https://www.carlist.my/used-cars/2016-honda-civic-1-5-tc-vtec-sedan/6554397,"RM 95,000"
https://www.carlist.my/used-cars/2010-mercedes-benz-e200-cgi-1-8-elegance-sedan/6544880,"RM 79,000"
https://www.carlist.my/used-cars/2005-bmw-525i-2-5-m-sport-no-repair-needed-view-to-believe/6224873,"RM 32,999"
https://www.carlist.my/used-cars/2011-honda-cr-v-2-0-i-vtec-1-lady-owner-low-mileage-super-promo/6392593,"RM 38,900"
https://www.carlist.my/used-cars/2015-mazda-biante-2-0-skyactiv-g-mpv-1-year-warranty-cny-promo/6482962,"RM 70,900"
https://www.carlist.my/used-cars/volkswagen-golf-2-0-gti-a-original-condition-no-modify-1-year-warranty-cny-promo/5856742,"RM 60,900"
https://www.carlist.my/used-cars/2019-perodua-axia-1-0-a-gxtra-under-perodua-5-year-warranty/6554440,"RM 30,800"
https://www.carlist.my/used-cars/perodua-myvi-1-3-se-m-semua-masalah-boleh-buat-loan-disini-ccris-ctos-blacklist-akpk-tiada-document-ptptn-all-problem-can-apply-loan/6554391,"RM 16,800"
https://www.carlist.my/used-cars/2008-perodua-viva-989-ez-hatchback/6532226,"RM 11,800"
https://www.carlist.my/used-cars/2017-honda-hr-v-1-8-i-vtec-v-suv/6532172,"RM 75,800"
https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-cheapest-in-town/6532065,"RM 14,800"
https://www.carlist.my/used-cars/2011-nissan-gt-r-3-8-premium-edition/6547085,"RM 318,800"
https://www.carlist.my/used-cars/perodua-viva-1-0-elite-blacklist-akpk-can-loan/6553689,"RM 14,888"
https://www.carlist.my/used-cars/2006-toyota-avanza-1-3-mpv-owner-lama-umur-92-ages-car-in-tip-top-tip-top-condition-see-to-selieve/6466474,"RM 14,800"
https://www.carlist.my/used-cars/2010-proton-inspira-2-0-fully-convert-upgrade-to-lancer-evo-10/6464752,"RM 31,800"
https://www.carlist.my/used-cars/2018-pre-owned-mercedes-benz-s450l-3-0-amg-sedan/6551768,"RM 575,000"
https://www.carlist.my/used-cars/2014-2015-proton-satria-1-6-neo-r3-executive-hatchback/6496946,"RM 26,800"
https://www.carlist.my/used-cars/2014-kia-cerato-1-6-k3-full-service-b-kit-76k-mile/6458740,"RM 41,800"
https://www.carlist.my/used-cars/2007-proton-iswara-1-3-manual/6077305,"RM 3,900"
https://www.carlist.my/used-cars/2010-toyota-corolla-altis-1-8-e-promo-siap-otr-low-mileage/6412943,"RM 32,988"
https://www.carlist.my/used-cars/2008-suzuki-swift-1-5-premier-blacklist-blh-loan/6552251,"RM 18,800"
https://www.carlist.my/used-cars/2001-toyota-rav4-2-0-a/6365814,"RM 54,900"
https://www.carlist.my/used-cars/2012-perodua-myvi-1-3-ezi-hatchback/6552569,"RM 23,500"
https://www.carlist.my/used-cars/2013-volkswagen-the-beetle-1-4-tsi-coupe/6541636,"RM 69,800"
https://www.carlist.my/used-cars/2015-perodua-axia-1-0-g-a-f-service-43k-mile/6450113,"RM 24,800"
https://www.carlist.my/used-cars/2015-toyota-vellfire-2-5-z-a-edition-a/6554208,"RM 209,888"
https://www.carlist.my/used-cars/2013-mazda-6-2-5-skyactiv-g-sedan/6552867,"RM 73,000"
https://www.carlist.my/used-cars/2005-honda-city-1-5-vtec-auto/6107498,"RM 12,800"
https://www.carlist.my/used-cars/2019-volkswagen-golf-1-4-280-tsi-r-line-hatchback-new-car-condition/6444968,"RM 138,800"
https://www.carlist.my/used-cars/2014-bmw-118i-1-6-sport-a-bmw-premium-selection/6489041,"RM 78,800"
https://www.carlist.my/used-cars/2014-toyota-camry-2-0-e-auto/6068932,"RM 72,800"
https://www.carlist.my/used-cars/clearance-2019-nissan-almera-my-dream-car/3870523,"RM 58,000"
https://www.carlist.my/used-cars/2011-mitsubishi-pajero-2-5-sport-vgt-a-new-paint-leather/6030610,"RM 46,800"
https://www.carlist.my/used-cars/2019-mercedes-benz-c200-1-5-avantgarde-sedan/6299914,"RM 225,000"
https://www.carlist.my/used-cars/2018-mercedes-benz-c200-1-5-avantgarde-sedan/6009356,"RM 215,000"
https://www.carlist.my/used-cars/2018-mercedes-benz-c200-1-5-avantgarde-sedan/6009328,"RM 215,000"
https://www.carlist.my/used-cars/2009-honda-accord-2-0-i-vtec-vti-l-sedan/6476518,"RM 34,300"
https://www.carlist.my/used-cars/2015-toyota-camry-2-5-hybrid-low-mileage-f-service-record/6484137,"RM 90,500"
https://www.carlist.my/used-cars/low-mileage-great-condition-2016-bmw-740li-3-0-facelift/6553857,"RM 333,000"
https://www.carlist.my/used-cars/2009-toyota-vellfire-2-4-z-platinum-mpv/6553852,"RM 88,800"
https://www.carlist.my/used-cars/2012-honda-civic-2-0-navi-i-vtec-sedan-well-maintained/6352073,"RM 53,800"
https://www.carlist.my/used-cars/2010-toyota-vios-a-1-5-j-well-maintained/6474598,"RM 33,000"
https://www.carlist.my/used-cars/2010-toyota-hilux-3-0-g-vnt-4x4/6472384,"RM 43,900"
https://www.carlist.my/used-cars/2018-mini-countryman-1-5-cooper-s-e-hybrid-suv/6423859,"RM 188,888"
https://www.carlist.my/used-cars/pre-owned-2018-mercedes-benz-a250-2-0-amg/5718621,"RM 225,000"
https://www.carlist.my/used-cars/2012-mercedes-benz-e250-1-8-amg-coupe-turbo-great-deal/6553761,"RM 108,800"
https://www.carlist.my/used-cars/pre-owned-2018-mercedes-benz-gla200-1-6-night-edition-suv/6471377,"RM 203,000"
https://www.carlist.my/used-cars/pre-owned-2019-mercedes-benz-a200-1-3-progressive-line-sedan/6548322,"RM 213,000"
https://www.carlist.my/used-cars/2017-bmw-330e-2-0-sport-line-sedan/6484645,"RM 148,800"
https://www.carlist.my/used-cars/2018-mercedes-benz-e350e-e350-e-2-0-exclusive-u-wrrnty/6464649,"RM 248,888"
https://www.carlist.my/used-cars/2017-honda-civic-1-5-tc-p-tcp-f-service-record-u-wrrnty/6553713,"RM 95,888"
https://www.carlist.my/used-cars/great-offer-2017-bmw-740le-xdrive-sedan/6531585,"RM 318,800"
https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-a-se/6548436,"RM 30,800"
https://www.carlist.my/used-cars/2014-perodua-axia-1-0-a-se/6495019,"RM 24,800"
https://www.carlist.my/used-cars/toyota-vios-1-5-s-a-semua-masalah-boleh-buat-loan-disini-ccris-ctos-blacklist-akpk-ptptn-tiada-document-all-problem-can-apply-loan-here/6553657,"RM 27,800"
https://www.carlist.my/used-cars/2015-perodua-axia-998-g-hatchback-high-loan-value-high-trade-in-value-call-now-get-fast-hot-stock/6500216,"RM 21,800"
https://www.carlist.my/used-cars/2011-mini-coupe-1-6-cooper-s-coupe/6478061,"RM 89,800"
https://www.carlist.my/used-cars/2011-perodua-alza-1-5-ezi-mpv-1-owner-carking/6458305,"RM 28,996"
https://www.carlist.my/used-cars/mazda-bt50-2-5-turbo-m-4x4-powerful-engine/6487049,"RM 35,800"
https://www.carlist.my/used-cars/2009-toyota-alphard-3-5-g-350gl-mpv/6553587,"RM 81,500"
https://www.carlist.my/used-cars/mercedes-benz-s400l-3-5-hybrid-sedan/6482640,"RM 298,000"
https://www.carlist.my/used-cars/2014-proton-iriz-1-3-standard-hatchback-likenew/6474825,"RM 20,000"
https://www.carlist.my/used-cars/trd-bodykit-sport-rim-sscus-bucket-seat-dvd-reverse-cam-2012-toyota-vios-1-5j-a-facelift-sedan/6553546,"RM 33,800"
https://www.carlist.my/used-cars/evo-x-v1-bodykit-ssr-18-rim-leather-seat-paddle-shift-led-taillamp-reverse-cam-climate-control-2010-mitsubishi-lancer-2-0-gt-sedan/6553510,"RM 39,800"
https://www.carlist.my/used-cars/2010-mercedes-benz-e250-cgi-1-8-avantgarde-coupe/6482037,"RM 80,000"
https://www.carlist.my/used-cars/pre-registered-2019-mercedes-benz-c300-amg-line/6482435,"RM 273,888"
https://www.carlist.my/used-cars/2014-ford-fiesta-1-5-sport-hatchback-otr-free-warranty-low-mileage/6553432,"RM 29,999"
https://www.carlist.my/used-cars/2011-perodua-viva-989-ezl-exclusive-elite-a-1-lady-owner/6537906,"RM 14,900"
https://www.carlist.my/used-cars/2017-mercedes-benz-c250-2-0-amg-sedan/6460410,"RM 199,800"
https://www.carlist.my/used-cars/2007-toyota-vios-1-5-g-trd-full-spec-warranty-black-interior-4-disc-brake-abs-system-1-uncle-owner-promo-nak-raya-2020-low-deposit/6202106,"RM 20,900"
